"id" "rend"
"15808" 8
"15092" 6
"15332" 7
"15531" 10
"15226" 7
"25281" 15
"25740" 18
"25898" 12
"25260" 18
"25845" 25
"25183" 16
"25513" 12
"25899" 18
"25377" 22
"25841" 22
"25099" 15
"25769" 18
"25793" 15
"25269" 17
"25653" 12
"25151" 16
"25181" 14
"25736" 20
"25873" 19
"25754" 13
"25312" 15
"25779" 15
"25843" 15
"25154" 17
"25426" 10
"25322" 18
"25326" 25
"25772" 32
"25288" 12
"25486" 12
"25407" 15
"52838" 12
"52001" 15
"52560" 15
"52573" 13.5
"52215" 12
"52356" 9
"52317" 13
"52224" 10
"52381" 13
"52352" 8.5
"52565" 12
"52354" 13
"52323" 8
"52227" 7
"52320" 8
"52720" 12
"52683" 5
"52480" 8
"52506" 12
"54480" 25
"54743" 20
"54518" 20
"54125" 20
"54174" 15
"54347" 22
"68820" 10
"68318" 9
"68207" 32
"68132" 12
"73622" 6
"73461" 6
"05665" 55
"05234" 20
"05361" 8
"05842" 8
"05647" 10
"81065" 22
"81794" 25
"81736" 25
"81001" 15
"08141" 25
"08560" 64
"08606" 80
"08421" 50
"08770" 21
"08634" 20
"08638" 25
"15753" 8
"15572" 40
"15531" 40
"17380" 8
"17877" 40
"85440" 60
"85125" 25
"85263" 50
"85225" 18
"85250" 30
"85430" 25
"85010" 40
"85410" 90
"19075" 13
"19450" 3
"19532" 25
"19290" 15
"20001" 33
"20178" 18
"20400" 20
"23855" 60
"23807" 60
"23001" 10
"23162" 25
"25572" 30
"25368" 25
"25530" 26
"41132" 18
"41298" 16
"41615" 15
"41026" 15
"41306" 17
"41396" 14
"41078" 16
"41206" 15
"41872" 16
"41016" 14.5
"41770" 14
"41319" 14
"41001" 15
"41885" 16
"41020" 14
"41797" 10
"41791" 12
"41524" 15
"41799" 14
"41551" 15
"41548" 12
"41244" 14
"41359" 15
"41668" 15
"41013" 16.5
"41807" 7
"44650" 6
"47189" 14
"47001" 15
"47980" 17
"47570" 14
"47053" 19
"47707" 10
"50450" 35
"50711" 35
"50573" 40
"50370" 35
"50124" 90
"50680" 18
"50287" 35
"50313" 27
"50689" 30
"50577" 35
"50251" 30
"50150" 40
"52254" 5
"52786" 4.5
"52405" 8
"52427" 5
"52260" 20
"52256" 6
"52490" 10
"52520" 6
"52320" 3
"54261" 16
"54810" 15
"54385" 15
"54673" 15
"54001" 13
"54245" 10
"63594" 13
"63401" 21.27
"63001" 18
"63470" 15
"63130" 22
"66001" 13.2
"66687" 12
"88001" 29.46
"88564" 4.84
"68101" 30
"68190" 115
"68092" 5
"68655" 80
"68250" 4.5
"68773" 13.2
"68121" 27
"68079" 15
"70823" 30
"70001" 12
"70742" 11
"73443" 10
"73148" 15
"76318" 10
"76400" 50
"76100" 27
"76670" 30
"76869" 50
"76622" 60
"76823" 35
"76834" 15
"76036" 35
"76895" 20
"76111" 20
"76828" 60
"76890" 50
"76306" 10
"76275" 30
"76497" 50
"76403" 20
"76364" 30
"76377" 30
"76892" 25
"50110" 15.5
"15131" 7
"15293" 8
"15759" 3
"25649" 22
"05154" 27.5
"08078" 5.43
"08433" 14
"08832" 12
"08520" 10
"08560" 8
"08634" 10
"08296" 20
"08638" 10
"08685" 15
"08770" 7
"08141" 15
"08758" 6
"08549" 14
"13430" 15
"13458" 14
"13780" 8.84
"13006" 15
"13600" 8
"13670" 15
"13001" 4
"13683" 5
"17380" 8
"18460" 8
"18205" 4.4
"18756" 16
"19450" 2
"19532" 25
"19075" 10
"20238" 7.5
"20787" 10
"20621" 10
"20060" 5
"20032" 10
"20175" 8
"20250" 6
"20178" 8
"20001" 10
"20400" 15
"20750" 8
"23168" 13.5
"23672" 16
"23586" 10
"23464" 15
"23350" 20
"23682" 13
"23001" 12
"23079" 35
"23500" 12
"23182" 14
"23580" 8
"23807" 25
"25368" 7
"95025" 30
"41001" 14
"41872" 21
"41016" 14
"41132" 15
"41026" 15
"41615" 8
"41298" 15
"41306" 15
"41349" 15
"44650" 6
"44001" 4.5
"44430" 8
"44078" 6
"44378" 9
"44035" 5
"44098" 8
"44279" 6
"47703" 5
"47707" 7
"47720" 7
"47288" 7
"47245" 5
"47692" 7
"47555" 7
"47545" 7
"47605" 3
"47745" 3
"47980" 7
"47675" 9
"47001" 7
"47318" 7
"50689" 30
"50590" 35
"50577" 35
"50450" 10
"50573" 25
"50680" 3.5
"50110" 26.8
"50711" 36
"50226" 9
"54261" 35
"88001" 18.85
"68524" 30
"68615" 31
"68344" 80
"68755" 40
"68895" 15
"70265" 7.5
"70429" 5.5
"70717" 1.5
"70678" 9.1
"70742" 2
"70708" 8
"70473" 2
"70418" 7
"70233" 1
"70124" 14.5
"70110" 4.8
"70713" 4
"73854" 6
"73443" 8
"73349" 3.5
"76892" 25
"76622" 35
"05154" 27.5
"05659" 12
"81220" 10
"08832" 14
"08296" 20
"08638" 6
"08560" 8
"08141" 20
"08433" 12
"13006" 14
"13780" 8.81
"13458" 12
"13670" 14
"13600" 8
"13001" 3
"13683" 8
"15572" 28
"17380" 7
"18205" 4.4
"18460" 10
"18756" 17
"85230" 10
"19450" 2
"19532" 25
"19075" 10
"20238" 11
"20787" 10
"20621" 10
"20250" 5
"20060" 6
"20032" 10
"20175" 8
"20001" 10
"20178" 9
"20750" 8
"20400" 8
"23675" 12
"23660" 14
"23068" 15
"23466" 80
"23682" 13
"23500" 13
"23001" 12
"23580" 15
"23079" 28
"23417" 32
"23672" 6
"23182" 11
"23090" 12
"23807" 25
"23570" 6
"23350" 20
"23189" 18
"41872" 21.6
"41615" 15
"41132" 17
"41001" 16
"41016" 14
"41298" 14
"41306" 15
"41349" 16
"41797" 5
"44001" 6
"44430" 12
"44035" 5
"44078" 12
"44378" 7
"44098" 6
"44279" 20
"47703" 5
"47288" 7.3
"47720" 7
"47707" 7
"47555" 7
"47692" 5
"47745" 3
"47545" 7
"47980" 6.5
"47318" 8
"47675" 9
"47001" 7
"50689" 30
"50573" 25
"50590" 35
"50577" 14
"50711" 70
"50006" 25
"50680" 3
"50110" 28
"54261" 35
"68524" 30
"68755" 40
"68895" 15
"70708" 8
"70820" 8
"70473" 2
"70713" 3.6
"70215" 24
"73349" 6
"73443" 30
"76622" 35
"99001" 7
"99524" 8
"99624" 8
"19418" 0.5
"52520" 5
"52427" 5
"52835" 5
"52621" 5
"52250" 2
"52696" 5
"91001" 2.2
"05890" 70.5
"05197" 30
"05001" 15
"05091" 20
"05313" 30
"13001" 8
"15804" 8
"15325" 5.5
"15778" 7.5
"15104" 5
"15367" 4
"15798" 13
"15600" 10
"17524" 16
"17442" 3
"19455" 16
"19450" 2
"19418" 3.5
"27245" 8
"23001" 6
"23672" 15
"25053" 12
"25290" 14
"25335" 20
"25805" 12
"25438" 20
"41551" 10
"41396" 6
"41013" 15
"41615" 13
"41020" 9
"41668" 8.5
"41298" 8.2
"41206" 5
"41306" 10
"50318" 3
"52254" 32
"52490" 0.7
"52678" 50
"52207" 16
"52835" 3
"52250" 1
"54498" 25
"54398" 17
"54344" 21
"54206" 15
"63001" 12
"66383" 30
"88564" 2.85
"68533" 22.8
"68418" 18
"68615" 8.5
"68522" 50
"68669" 6
"68755" 15
"68051" 32
"68322" 6
"70215" 4
"73226" 15
"76250" 20
"76100" 16
"76670" 10
"76113" 25
"76130" 30
"76377" 50
"76275" 35
"76306" 20
"76520" 19.8
"76622" 21
"76869" 42
"76318" 30
"76126" 25
"76845" 20.4
"76834" 12
"76606" 35
"76041" 32
"76828" 50
"76892" 12
"76863" 30
"05890" 70.5
"05197" 35
"05001" 15
"05313" 30
"13001" 7
"15804" 8
"15367" 6
"15778" 7
"15798" 13
"15600" 10
"17442" 3
"19455" 16
"19450" 2
"19418" 3.5
"27245" 8
"23001" 5
"23417" 12
"23350" 2
"25290" 12
"25053" 12
"25335" 20
"25805" 12
"41615" 15
"41551" 10
"41396" 9
"41013" 15
"41020" 10
"41298" 10
"41668" 8.5
"41206" 5
"50318" 3
"52254" 32
"52678" 50
"52835" 3
"52250" 1
"54398" 17
"54498" 25
"54344" 15
"63001" 12
"66383" 30
"68418" 18
"68615" 8.5
"68522" 50
"68669" 3
"68755" 15
"68322" 6
"70215" 5
"73226" 15
"76250" 20
"76670" 25
"76100" 16
"76622" 21
"76113" 25
"76130" 30
"76233" 30
"76306" 40
"76869" 42
"76126" 25
"76275" 40
"76318" 30
"76606" 35
"76834" 8
"76377" 50
"76520" 19.8
"76863" 30
"76892" 12
"76845" 40
"15380" 15
"15798" 15
"15599" 15
"15511" 15
"15778" 4
"15172" 8.5
"15299" 0.7
"25279" 19.3
"25181" 10
"25312" 8
"25524" 6.74
"25506" 10
"25053" 7
"25841" 8
"68298" 5
"15599" 15
"15798" 14
"15380" 15
"15511" 6
"15172" 3.5
"15022" 15
"15299" 0.7
"25279" 18.9
"25181" 13
"25312" 10
"25841" 8
"25506" 10
"25053" 7
"25524" 6.93
"68298" 5
"15494" 12
"15804" 24
"15367" 16
"15835" 8
"15774" 3
"15600" 8
"15759" 4
"25214" 12
"54480" 15
"76001" 2.5
"76890" 5
"15759" 4
"25214" 12
"54480" 5
"76001" 3
"76890" 5
"05541" 96
"05440" 10
"05001" 12
"05847" 8
"05091" 15
"05364" 11
"13001" 5
"15380" 13
"15798" 20
"15600" 4.7
"15511" 12
"15778" 7
"15808" 13
"17001" 15
"17442" 2
"19256" 35
"19450" 2
"19845" 4
"19418" 1.4
"20621" 4
"20310" 4
"20517" 1
"20614" 4
"25279" 40
"25151" 40
"25841" 30
"25436" 15
"41551" 6.5
"41013" 18
"41298" 6
"41306" 5
"41026" 15
"41396" 6
"41206" 4.5
"41020" 5.5
"41615" 10
"41001" 5.5
"41548" 6
"41770" 6
"41078" 6
"41807" 4
"52254" 2
"52207" 1.8
"52678" 2
"52490" 0.5
"54003" 20
"54398" 16
"54498" 18
"54377" 14
"54172" 17
"54405" 18
"54871" 16
"54245" 15
"54239" 16
"63272" 9.6
"63001" 15
"63594" 15
"63401" 3
"66318" 10
"88564" 2.42
"68406" 45
"68533" 10.5
"68547" 20
"68307" 14
"68418" 18
"68160" 10
"68615" 6.5
"68669" 18
"68755" 20
"68820" 10
"68051" 34
"68298" 8
"76100" 27
"76250" 18
"76606" 12
"76622" 27
"76126" 16
"76670" 10
"76869" 18
"76233" 15
"76113" 10
"76318" 12
"76111" 10
"76400" 11
"76020" 14.3
"76890" 15
"76828" 10.48
"76001" 8
"76863" 12
"76130" 12
"76403" 20
"76834" 10
"76892" 6.98
"76520" 17
"76041" 14
"76306" 12
"76823" 15
"76845" 9
"91540" 0.5
"05541" 96
"05440" 15.3
"05001" 12
"05847" 8
"05364" 11
"15810" 30.09
"15798" 16
"15600" 4.7
"15380" 14
"15322" 10
"15511" 10
"15778" 8
"15808" 12
"17001" 15
"17442" 2
"17486" 19
"19256" 35
"19450" 2
"19845" 4
"19418" 1.4
"19821" 15
"20621" 4
"20614" 3
"20310" 4
"20517" 4
"25841" 30
"25279" 40
"25151" 40
"25436" 15
"41551" 6.5
"41298" 6
"41396" 6
"41026" 12
"41615" 10
"41548" 6
"41020" 6
"41206" 4
"41306" 5
"41001" 6
"41013" 20
"41770" 6
"41078" 6
"41807" 5
"52207" 1.8
"52254" 2.5
"52260" 1.5
"52354" 7.2
"52678" 2
"54003" 15
"54398" 16
"54498" 18
"54405" 18
"54520" 15
"54377" 14
"54172" 14.4
"54871" 16
"54245" 20
"54599" 15
"54239" 16
"63272" 11
"63001" 15
"63594" 15
"66318" 10
"68406" 45
"68418" 18
"68547" 20
"68895" 72
"68615" 6.5
"68307" 14
"68160" 10
"68755" 20
"68051" 30
"68298" 8
"76100" 22.45
"76250" 18
"76606" 12
"76622" 27
"76869" 16
"76126" 16
"76233" 12
"76670" 10
"76113" 10
"76318" 12
"76111" 7
"76400" 11
"76828" 14.14
"76020" 14.3
"76890" 15
"76863" 15
"76834" 11.5
"76001" 8
"76130" 12
"76892" 12
"76520" 17
"76823" 15
"76306" 12
"76403" 18
"76845" 17
"52835" 4
"86320" 0.5
"86865" 1
"86568" 1
"86569" 0.4
"86885" 0.9
"86757" 1.5
"86571" 0.7
"05172" 90
"05490" 99
"05079" 17
"05480" 30
"05873" 18
"05895" 50
"05282" 145
"05154" 50
"05736" 3
"81736" 15
"81065" 15
"81794" 28
"81300" 15
"81001" 10
"81220" 15
"13268" 12
"13052" 30
"13836" 20
"13873" 30
"13673" 20
"15218" 14
"15572" 90
"15531" 8
"17042" 17
"17877" 60
"18029" 9
"18610" 5
"18094" 1
"18150" 6
"18205" 20
"18410" 7
"18756" 8
"18860" 10
"18001" 5
"18785" 15
"85410" 75
"85010" 45
"85125" 55
"85300" 23.3
"85440" 60
"85162" 65
"85139" 45
"85263" 70
"85250" 35
"85225" 60
"19698" 69.25
"19142" 60
"19533" 7
"19137" 60
"19701" 1.5
"19418" 5
"19785" 2
"19450" 4
"19290" 2
"19001" 7
"20383" 67.6
"27135" 15
"27413" 10
"27600" 3.5
"27361" 10
"27430" 10
"27050" 35
"27425" 5
"27450" 16
"27787" 2
"27495" 20
"27810" 20
"27615" 16
"27025" 20
"27160" 16
"27073" 12
"27491" 4
"27075" 16
"27372" 15
"27580" 3
"27205" 20
"27745" 11
"23079" 90
"23570" 56.6
"23001" 25
"23682" 10
"23660" 48
"23162" 20
"23182" 90
"23419" 3.5
"23168" 40
"23672" 20
"23350" 20
"25530" 37.5
"25662" 25
"25438" 25
"25368" 20
"94001" 17
"94883" 17
"94888" 17
"94343" 17
"95001" 35
"95025" 35
"95015" 35
"95200" 35
"41298" 16
"41013" 16
"41483" 18
"41001" 17
"41132" 19
"41026" 18
"41396" 15
"41020" 18
"41306" 16
"41548" 14
"41349" 18
"41016" 16
"41357" 16
"41797" 12
"41078" 16
"41244" 14
"41319" 16
"41359" 12
"41518" 13
"41206" 17
"41668" 12
"41770" 16
"41006" 16
"41524" 16
"41872" 16
"41378" 20
"41503" 12
"41807" 14
"50590" 45
"50450" 46
"50001" 20
"50287" 90
"50683" 40
"50573" 80
"50313" 60
"50689" 20
"50330" 35
"50110" 40
"50006" 28
"50711" 28
"50577" 40
"50270" 30
"50370" 30
"50124" 40
"52381" 4
"52250" 3
"52490" 3
"52835" 5
"52621" 8
"52356" 3
"52385" 1
"54800" 38
"54670" 40
"54498" 30
"54810" 50
"54261" 25
"54344" 30
"86320" 10
"86571" 12
"86885" 12.5
"86568" 10
"86001" 10
"86757" 12
"86573" 10
"63470" 44
"63401" 40
"63130" 43
"63001" 40
"63594" 40
"66001" 32
"88564" 1.42
"68406" 50
"68615" 25
"68307" 44.6
"68418" 48
"68872" 35
"68655" 90
"68079" 40
"68468" 32
"68679" 40
"68051" 30
"68081" 42
"70708" 40
"70508" 70
"70001" 13
"70670" 15
"70221" 1.5
"73024" 81
"73236" 4
"76233" 60
"76606" 60
"76869" 60
"76377" 80
"76111" 80
"76275" 60
"76895" 70
"76020" 58
"76890" 70
"76622" 60
"76563" 80
"76122" 52
"76364" 60
"76100" 80
"76823" 50
"76400" 60
"76845" 45
"76243" 25
"76892" 60
"76616" 60
"76109" 9
"76403" 15
"76147" 60
"97001" 8
"97666" 19.3
"99773" 7
"99001" 5
"13688" 3
"15455" 7
"15106" 4
"15897" 4
"15514" 10
"15832" 7
"15090" 5
"15660" 6.5
"15212" 8
"15681" 2
"15531" 2
"85015" 5
"19355" 10
"19517" 10
"25506" 6
"41530" 15
"41378" 12
"41006" 6
"41396" 14
"41551" 11
"41298" 12
"41503" 11
"41770" 10
"41791" 12
"41020" 7
"41319" 10
"41206" 15
"41359" 13
"41668" 10
"41483" 11
"41016" 6
"41306" 14
"41660" 7
"41676" 10
"41013" 14
"41524" 7
"41357" 7
"41132" 7
"41244" 7
"41548" 9
"41807" 8
"66045" 15
"66001" 8
"66170" 15
"68020" 5
"68444" 8
"68001" 8
"68780" 12
"68255" 10
"68368" 8
"68271" 6
"68079" 6
"68327" 20
"68211" 6
"73226" 8
"73236" 1
"76606" 8
"76828" 8
"76100" 5
"76041" 9
"76233" 7
"76622" 12
"76863" 8
"76616" 8
"76400" 10
"76113" 12
"76890" 9
"76892" 8
"76275" 5
"15542" 4
"15759" 4
"27050" 4
"25178" 6.82
"25175" 15
"25377" 10
"25126" 10
"50006" 5
"73483" 0.8
"15299" 0.5
"17873" 0.5
"18205" 1
"19824" 3
"19517" 0.4
"19256" 1
"54172" 1.5
"54109" 2.5
"63130" 7
"63401" 40
"63690" 9.6
"68547" 1
"73349" 15
"76892" 6
"76001" 2.2
"76377" 18
"76318" 5
"76233" 9
"76130" 2.5
"76111" 9
"76520" 8
"15299" 1
"17873" 0.5
"18205" 1
"19824" 3
"19517" 0.8
"19256" 1
"19001" 20
"54109" 3
"54172" 2.5
"68547" 1
"73349" 9
"76892" 6
"76001" 3
"76377" 18
"76318" 5
"76233" 5
"76130" 2.5
"76520" 8
"05615" 15
"05148" 7
"05656" 1
"05697" 3
"66001" 16.7
"66682" 11
"15759" 4
"27050" 40
"91540" 5
"91001" 5
"05837" 15
"05659" 8.87
"05490" 10.5
"05002" 4.5
"05051" 9
"05873" 5.3
"05756" 7.5
"05368" 8
"05240" 5
"05789" 5
"05034" 5
"05282" 4
"05364" 5.37
"05120" 8
"05101" 3.2
"05847" 4.08
"05147" 9
"05045" 16
"05790" 5
"05665" 8
"05679" 3
"05209" 6
"05172" 9.04
"05310" 3.4
"05649" 3
"05145" 3.5
"05031" 2.7
"05197" 6.5
"05038" 3
"05861" 3
"05895" 3
"05250" 4
"05893" 11
"05854" 12
"05361" 4
"05093" 4
"05576" 7
"05091" 7
"05483" 2
"05604" 10
"05647" 3
"05036" 3
"05887" 3.2
"05079" 4
"05761" 4.34
"05656" 10.19
"05890" 4
"05001" 6
"05809" 4.77
"05353" 4.69
"05475" 4.5
"05642" 6.6
"05044" 3.83
"05059" 3.2
"05736" 5
"05021" 2.9
"05425" 10
"05690" 4.5
"05040" 4
"05138" 4.5
"05543" 2.5
"05652" 3.4
"05234" 12
"05670" 3.5
"05107" 4
"05856" 4
"05842" 3
"05792" 4
"05591" 1
"05380" 10
"05467" 2
"05501" 4.9
"05585" 7
"05308" 13.5
"05628" 3
"05030" 3.8
"05347" 1
"05667" 4
"05190" 2
"05607" 2.2
"05411" 3
"05042" 3
"05212" 6
"05284" 5
"05686" 6.4
"05113" 2
"05129" 2
"05313" 3.6
"05579" 6
"05495" 4.5
"05142" 10
"05480" 7
"05858" 5
"05055" 3
"05125" 6.21
"05237" 2.2
"05148" 10
"05631" 2.65
"05088" 5
"05315" 4.2
"05376" 5
"81794" 27.1
"81065" 22
"81736" 22
"81300" 22
"81591" 13
"81001" 20
"81220" 18
"08606" 15.75
"08560" 15
"08549" 12
"08421" 18
"08832" 3
"08137" 7
"08675" 20
"08141" 15
"08770" 8
"08634" 14
"13442" 8
"13244" 12
"13549" 5
"13670" 10
"13688" 7
"13433" 12
"13654" 5
"13667" 4
"13006" 5
"13042" 4
"13052" 14
"13473" 5
"13810" 4.5
"13268" 4
"13580" 4
"13780" 5
"13430" 5
"13222" 7
"13458" 8
"13440" 8
"13468" 4
"13030" 5.5
"13873" 11
"13300" 4
"13188" 5
"13655" 5
"13490" 8
"13683" 6
"13650" 4
"13248" 8
"13647" 6
"13001" 9
"13074" 4
"13673" 10
"13140" 6
"13760" 10
"15469" 11
"15816" 7.5
"15572" 9
"15507" 8
"15212" 7
"15580" 11
"15135" 9
"15442" 6.34
"15480" 9
"15664" 10
"15531" 7
"15681" 8
"15621" 2.3
"15832" 7
"15325" 4.8
"15667" 14
"15550" 5
"15690" 3.44
"15223" 8
"15514" 10
"15185" 13
"15686" 12
"15455" 5
"15897" 10
"15106" 5
"15097" 3
"15673" 10
"15533" 4
"15377" 4
"15518" 4
"15511" 5
"15172" 4
"15299" 6
"15401" 4
"15236" 13
"15761" 4.5
"15720" 5
"15778" 5
"17042" 14.46
"17088" 13
"17513" 12
"17653" 7
"17616" 12.61
"17013" 7
"17001" 14.78
"17486" 4.01
"17777" 11
"17665" 14.86
"17662" 10.18
"17272" 10
"17174" 12
"17614" 23.94
"17524" 17
"17050" 7
"17433" 14.5
"17388" 8.35
"17442" 27
"17444" 5.59
"17867" 11.22
"17541" 7
"17877" 11.47
"17495" 7
"17446" 8
"17380" 10
"17873" 5.5
"18753" 6
"18150" 6
"18094" 7
"18460" 7
"18592" 7
"18610" 4.5
"18756" 5
"18029" 7
"18001" 4.5
"18785" 2.3
"18247" 6
"18410" 6
"18256" 7
"18479" 7
"18860" 2
"85125" 12
"85430" 11
"85440" 30
"85010" 22
"85263" 15
"85225" 12
"85250" 8
"85139" 17
"85230" 6.45
"85325" 16.5
"85162" 30
"85136" 2
"85279" 6
"85400" 8
"85300" 8.5
"85015" 8.2
"19022" 3
"19256" 6
"19532" 4.33
"19807" 4.01
"19397" 7.3
"19450" 2
"19517" 7
"19780" 7
"19809" 8
"19533" 8
"19100" 3
"19698" 15
"19701" 2
"19785" 2
"19392" 6
"19318" 3
"19760" 6.8
"19212" 11
"19455" 13.5
"19622" 10
"19110" 5
"19075" 4.81
"19573" 15
"19290" 2
"19418" 4
"19364" 2
"19513" 12
"19845" 2.8
"19142" 11
"19050" 5
"19355" 1.8
"19001" 10
"20570" 6.1
"20001" 5
"20621" 7
"20013" 8
"20228" 6
"20250" 9.5
"20045" 8
"20750" 7
"20517" 8
"20770" 7
"20787" 6
"20443" 7
"20175" 7
"20400" 8
"20550" 6
"20295" 7
"20710" 7
"20383" 7
"20178" 6
"20011" 7
"20238" 5
"27615" 16.12
"27025" 6
"27150" 20.37
"27001" 7
"27099" 10
"27800" 12.84
"27430" 5
"27495" 5.3
"27600" 7
"27425" 5
"27077" 6
"27050" 10
"27372" 6
"27135" 7
"27361" 5
"27245" 5
"27491" 5
"27660" 14
"27450" 5
"27073" 10
"27006" 9.6
"27413" 5
"27075" 5
"27787" 2.5
"27250" 5
"27580" 2
"27205" 7.5
"27745" 7
"27160" 3.5
"27810" 5
"23500" 4.3
"23807" 30
"23419" 7
"23417" 12
"23090" 8
"23574" 14
"23001" 7
"23675" 5.78
"23555" 5
"23855" 6.68
"23466" 6
"23580" 10
"23678" 5
"23686" 8
"23570" 6.37
"23189" 7
"23682" 6
"23162" 8
"23300" 18
"23672" 6
"23464" 3.6
"23586" 2.5
"23079" 5
"23068" 8
"23350" 8
"25394" 12
"25885" 8
"25168" 5
"25718" 12
"25878" 9
"25653" 8.3
"25518" 5.3
"25320" 5
"25572" 6
"25245" 5.2
"25402" 5.12
"25019" 4
"25513" 11
"25148" 5.5
"25839" 10
"25530" 20
"25777" 5.46
"25823" 10
"25658" 5.14
"25862" 6.46
"25095" 6
"25743" 4.9
"25324" 6
"25815" 4.9
"25438" 15
"25867" 6
"25328" 6
"25596" 5.2
"25398" 7
"25372" 12
"25386" 4.7
"25594" 4
"25123" 4
"25258" 5
"25649" 5
"25506" 4.4
"25612" 5
"25599" 6
"25489" 16
"25805" 4.7
"25290" 5.3
"25001" 9
"25592" 4
"25293" 4.7
"25307" 8
"25524" 5
"25871" 5
"25483" 4
"25797" 5.2
"25875" 8
"25436" 4
"25053" 5.3
"25662" 8
"25580" 6
"25040" 4
"25645" 4.7
"25086" 5
"94343" 7
"94001" 5
"94888" 7
"94883" 7
"95001" 12
"95025" 12
"95200" 12
"95015" 12
"41298" 3.23
"41551" 2.97
"41006" 3.21
"41799" 3.44
"41306" 2.91
"41001" 4.31
"41020" 3.09
"41807" 3.28
"41396" 4.13
"41319" 4.2
"41676" 3.05
"41548" 1.9
"41530" 4.02
"41357" 3.07
"41359" 2.96
"41668" 2.9
"41524" 5.03
"41132" 3.24
"41503" 3
"41615" 4.49
"41801" 3.01
"41660" 3.02
"41016" 4.15
"41791" 3.13
"41206" 3.23
"41013" 3.33
"41483" 2.74
"41770" 3.28
"41378" 4.06
"41244" 3.17
"41078" 3.13
"41349" 3.3
"41026" 3.56
"41872" 6
"41797" 3.35
"41518" 2.47
"41885" 8
"44090" 5
"44855" 6.44
"44650" 5.19
"44279" 6.27
"44078" 5
"44110" 6
"44001" 5
"44874" 5
"44098" 7
"47189" 4
"47288" 7
"47001" 6
"47980" 7
"47030" 7
"47053" 7
"47707" 7
"50287" 25
"50313" 16
"50450" 19
"50577" 18
"50711" 18
"50370" 19
"50590" 20
"50330" 18
"50251" 16
"50400" 15
"50124" 25
"50683" 17
"50325" 15
"50689" 5
"50350" 18
"50270" 30
"50001" 17
"50110" 12
"50680" 25
"50573" 13
"50568" 9
"50318" 30
"50150" 16
"50006" 30
"50606" 15
"50226" 3
"52835" 8
"52250" 5
"52399" 5
"52520" 5
"52381" 5
"52418" 12
"52019" 3.5
"52079" 5
"52207" 4
"52621" 6
"52203" 4
"52683" 7.99
"52678" 8
"52051" 2
"52490" 5
"52693" 5
"52260" 5
"52411" 6.81
"52258" 5
"52427" 5
"52036" 4
"52540" 5
"52612" 5
"52385" 3.5
"52233" 6
"52696" 5
"52240" 6
"52435" 5
"52405" 2
"52685" 3
"52390" 6
"52378" 5
"52356" 6
"52480" 3.49
"54720" 5
"54245" 5.22
"54810" 6.8
"54261" 8
"54800" 6.11
"54206" 4.14
"54223" 15.29
"54239" 2.82
"54003" 7.11
"54344" 6
"54109" 5.5
"54820" 6
"54250" 8
"54051" 5.38
"54377" 9.6
"54099" 8.25
"54172" 6
"54418" 9
"54385" 10
"54498" 14
"54680" 6.43
"54398" 8.67
"54670" 5
"54520" 5
"54871" 5.73
"54174" 8
"54673" 5.7
"54874" 6
"54405" 8.5
"54001" 6
"54660" 5.6
"86573" 5
"86571" 3.8
"86001" 2.2
"86320" 3.4
"86757" 4.5
"86865" 2.3
"86568" 2.5
"86569" 3.5
"86885" 2.5
"63594" 10.58
"63130" 12
"63001" 11.49
"63470" 9.39
"63272" 5.01
"63548" 7
"63302" 10
"63111" 8
"63212" 15
"63190" 5
"63401" 11.4
"63690" 7.57
"66088" 8.16
"66440" 6.63
"66682" 17.97
"66001" 11.01
"66045" 9.29
"66075" 10
"66318" 10
"66687" 6
"66383" 6.7
"66594" 8
"66170" 30.56
"66456" 10
"66572" 6.14
"66400" 16.6
"88001" 16.49
"88564" 11.94
"68235" 10
"68755" 12.4
"68689" 13
"68855" 18
"68533" 17.8
"68575" 4
"68229" 10
"68615" 11.5
"68770" 7
"68176" 5
"68397" 10
"68444" 11.12
"68524" 8
"68190" 4.28
"68549" 17
"68255" 8
"68773" 5
"68081" 7.5
"68209" 9
"68101" 10
"68217" 4
"68745" 12
"68368" 10
"68245" 10
"68406" 8
"68167" 7.1
"68547" 9
"68679" 15
"68296" 7
"68051" 9
"68001" 28
"68720" 20
"68573" 10
"68655" 12.5
"68498" 25
"68686" 9
"68211" 4
"68895" 7
"68250" 1.3
"68572" 12
"68077" 7
"68121" 13
"68820" 7
"68344" 12.5
"68132" 6.5
"68322" 8
"68669" 6
"68013" 10
"68298" 8
"68327" 8
"70508" 6.5
"70713" 6.5
"70235" 3.5
"70771" 4
"70204" 2.93
"70473" 4.55
"70124" 2.3
"70400" 2
"70523" 4
"70708" 7
"70820" 4
"70823" 20.5
"70265" 6
"70230" 6
"70678" 2
"70418" 2
"70717" 5
"70221" 7
"70001" 2
"70110" 5
"70742" 6
"70233" 5
"70670" 3
"70215" 3
"73555" 7
"73283" 6.5
"73152" 4.25
"73624" 5.8
"73585" 8
"73270" 7
"73411" 8
"73001" 15
"73504" 6
"73067" 4
"73217" 3
"73347" 11.55
"73043" 6
"73168" 7
"73686" 18
"73520" 7
"73870" 7
"73026" 3.4
"73854" 5
"73226" 7.5
"73319" 12
"73873" 6.2
"73563" 7
"73861" 9
"73678" 6
"73671" 15
"73483" 7.2
"73408" 8.8
"73275" 7.5
"73055" 5.38
"73352" 10
"73443" 8
